,longitude,latitude,date,daynight,10m_u_component_of_wind,10m_v_component_of_wind,2m_temperature,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,soil_type,total_precipitation,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4
145,-124.112495,53.555664,2018-06-23,N,3.2095876,0.6361207,295.50116,291.93225,287.4655,284.13284,276.5325,2.0,0.0,0.26075017,0.2850874,0.3159196,0.36711466
146,-104.6705,56.98367,2018-06-24,D,0.053598803,2.7543783,288.93777,288.9047,289.24057,285.56906,274.03018,1.0,7.6370446e-07,0.13787086,0.15559004,0.16130172,0.22627456
147,-120.1545,53.696667,2018-06-24,N,0.34105682,1.8306127,289.71484,288.71402,284.27554,281.0213,274.31592,1.2222222,0.000117449876,0.23927432,0.24370056,0.22714297,0.31308547
148,-103.7955,55.82567,2018-06-25,D,1.0942394,2.0859015,291.14423,290.4648,289.99902,286.1011,275.8483,1.0,0.0,0.19273657,0.17895325,0.1532717,0.21670951
149,-99.705505,55.6785,2018-06-25,N,2.4091141,1.4715999,302.34787,297.94284,290.4304,282.91174,274.8038,6.0,3.544994e-05,0.5561635,0.57778007,0.57993287,0.6196778
150,-92.933495,53.81767,2018-06-26,D,1.333377,1.4985499,291.97125,292.74023,290.78662,284.98047,276.3813,2.4444444,4.266143e-06,0.2976792,0.32684955,0.36544344,0.42043996
151,-97.693504,55.5315,2018-06-26,N,-3.2500648,0.50484705,297.03397,296.7559,291.52808,283.955,275.48596,6.0,0.0014526133,0.54129106,0.5401067,0.5493122,0.60305196
152,-90.7005,51.54067,2018-06-27,D,1.8683267,1.3302305,293.6448,292.63962,291.1388,286.4219,277.85275,1.0,0.0,0.14590567,0.13551453,0.15135485,0.22277716
153,-75.487495,50.010666,2018-06-27,N,1.6253605,-0.17885007,297.64066,296.3382,289.54922,281.62683,274.4737,2.1111112,1.6987572e-07,0.27498475,0.29747513,0.30336702,0.3715521
154,-90.85651,52.19067,2018-06-28,D,1.9898175,-0.21549995,289.46204,288.62012,288.90207,286.1511,277.23813,1.0,0.0,0.17711055,0.14147723,0.15856148,0.22333914
155,-95.2945,51.97667,2018-06-28,N,3.9430532,0.8422183,300.4109,297.3966,292.03696,286.55582,277.0952,3.7777777,0.0,0.45977667,0.44334114,0.38822612,0.4713148
156,-84.3225,51.37267,2018-06-29,D,-0.24057873,1.4252466,292.86514,289.7357,290.40076,283.41614,275.62927,6.0,0.0,0.5742967,0.5878007,0.63666445,0.673503
157,-78.193504,51.868668,2018-06-29,N,0.12645225,-1.0195639,292.3751,293.4952,286.86023,281.25287,275.71594,5.3333335,0.0,0.5549443,0.5552317,0.589423,0.65188134
158,-75.0495,52.865665,2018-06-30,D,-1.8641391,-1.8617826,285.37564,285.38367,283.95242,282.27936,274.7001,1.0,5.7111418e-08,0.19831961,0.1913645,0.21581578,0.26796716
159,-81.732506,50.964664,2018-06-30,N,-3.096655,-2.800979,291.45218,292.72278,289.12787,283.06985,275.7176,5.7777777,0.0,0.56523114,0.5726356,0.6111799,0.6542913
160,-71.1345,52.631668,2018-07-01,D,-2.252857,1.5267882,286.4741,285.1251,282.56857,280.52426,273.6415,1.3333334,0.0,0.18496095,0.22673777,0.2511977,0.32859415
161,-77.4105,52.680664,2018-07-01,N,-2.0436716,2.623594,297.92786,295.81015,287.82156,281.41083,275.16486,6.0,3.8543172e-07,0.5478239,0.56316763,0.6118844,0.6572838
162,-72.283,52.680664,2018-07-02,N,7.5013275,1.9464959,291.89584,293.43997,289.79388,282.0309,273.8307,1.3333334,1.675101e-05,0.29026225,0.24748924,0.23663688,0.31524467
163,-108.4895,49.0815,2018-07-03,D,3.0049522,0.42086896,280.04065,283.96378,288.52457,287.76205,281.0378,2.0,0.0,0.255989,0.22338603,0.24578722,0.25478315
164,-123.9615,48.44,2018-07-03,N,1.0364164,-0.3669646,290.6685,288.48364,285.19852,284.20203,282.80542,0.99999493,4.667703e-08,0.12494189,0.12665933,0.13240953,0.20004512
165,-71.081505,49.59367,2018-07-04,N,3.6257477,-0.5774059,296.9497,295.91025,291.7082,285.56973,276.62613,1.0,0.0,0.18814465,0.15931517,0.137126,0.27637306
166,-76.8865,52.87167,2018-07-05,D,1.6076335,3.9696176,296.9052,292.76355,288.52628,283.3755,275.79996,4.888889,0.0,0.39830923,0.39142948,0.4242003,0.47733042
167,-72.2735,52.67767,2018-07-05,N,4.2284417,3.270365,294.2416,294.51663,289.98615,283.0499,274.08435,1.3333334,0.0031424544,0.29643527,0.25703794,0.22931157,0.31413594
168,-118.75449,59.452667,2018-07-06,D,0.4762948,2.5821776,285.94537,285.91663,288.11096,282.60907,275.35648,5.7777777,0.0,0.5495196,0.5678028,0.5556818,0.549151
169,-108.6825,56.887665,2018-07-06,N,0.96137404,4.2990513,300.64352,297.12216,291.70093,285.61594,278.58765,1.0,0.00031838543,0.20114984,0.21735388,0.17005578,0.20651896
170,-81.2165,51.30467,2018-07-07,D,3.2477252,2.1010273,292.11172,289.315,287.889,283.8604,275.97443,5.4444447,0.0,0.5769256,0.59123653,0.57935935,0.61901945
171,-112.3935,57.2235,2018-07-07,N,2.2715418,-3.9607213,285.44125,286.84137,287.75986,283.32748,275.01602,5.3333335,1.0600917e-05,0.5530185,0.523619,0.49517938,0.4727439
172,-83.5565,49.590668,2018-07-08,D,5.4079757,4.027527,294.14166,293.50467,291.86606,286.9893,278.15338,3.6666718,0.0,0.36273417,0.3918611,0.37190416,0.45294133
173,-80.11649,46.704,2018-07-08,N,4.818987,5.1072354,298.28912,298.95016,293.4086,288.73016,280.23767,1.0,0.0,0.0832363,0.10246751,0.11685448,0.24302067
174,-112.8245,57.71867,2018-07-09,D,1.0363269,2.6537519,283.5793,283.15033,285.27438,283.3196,276.53046,2.9999914,0.0,0.44458145,0.4532175,0.45174408,0.4135568
175,-82.613495,49.321667,2018-07-09,N,4.7760544,-2.6044073,296.99976,297.7791,293.66544,287.71524,278.742,2.9999974,0.0,0.34696588,0.37429452,0.36235762,0.4328471
176,-110.793495,58.43567,2018-07-10,D,0.30910692,3.9614792,289.93176,289.95364,291.14807,287.47,281.41867,0.8888889,0.0,0.1608789,0.18229017,0.12702352,0.17904642
177,-113.058495,57.341663,2018-07-10,N,1.9457207,3.225005,295.85794,293.8284,288.57144,283.34457,276.03802,4.3333335,0.00018017649,0.44638824,0.45718205,0.4648278,0.4414
178,-103.8955,56.583668,2018-07-11,D,-1.931669,-0.26230145,290.37558,290.0441,291.01648,286.5394,278.77942,1.0,5.438533e-05,0.16756384,0.17985974,0.14307444,0.22513539
179,-93.1255,53.973663,2018-07-11,N,-2.1126466,5.820765,300.3179,297.51212,292.02005,286.68564,279.287,2.0,7.960598e-05,0.32525885,0.33432338,0.30487296,0.38425156
180,-92.4515,53.7835,2018-07-12,D,0.6454045,4.0730343,293.1174,292.5692,290.98877,286.1082,278.0177,4.0,0.00015701183,0.56861234,0.5117717,0.44448742,0.5073318
181,-85.3805,49.263668,2018-07-12,N,1.1450827,6.6127005,291.46027,292.0761,290.84543,287.0529,278.06696,1.3333334,4.4923978e-05,0.19753464,0.20926106,0.18553036,0.259097
182,-86.95251,53.063663,2018-07-13,D,4.847014,0.70148015,293.2676,292.90866,290.99017,285.50183,276.79935,4.6666665,5.984287e-05,0.49695036,0.5030859,0.5257903,0.55171543
183,-94.831505,53.06567,2018-07-13,N,3.1796668,-1.9564673,302.01993,298.33875,292.66708,287.6552,279.56433,3.3333333,5.9718706e-05,0.49771303,0.47767746,0.38166466,0.4634498
184,-95.2585,52.4285,2018-07-14,D,0.11230082,2.8634787,293.3011,290.42896,291.61185,288.32257,280.34842,4.0,0.0,0.45411882,0.4570428,0.31707516,0.39113605
185,-94.317505,55.5995,2018-07-14,N,-0.31333944,1.8605818,296.7661,296.3814,292.103,286.5668,278.2499,2.0,0.00061879907,0.37540504,0.37215197,0.28675205,0.32975623
186,-90.02151,52.1695,2018-07-15,D,4.745167,-1.6572943,292.8915,294.3939,294.53296,288.94495,280.59216,1.0,0.00016661466,0.15862028,0.13831274,0.13745172,0.22135043
187,-85.8975,51.380665,2018-07-15,N,3.939098,1.4568294,297.4915,296.67465,293.83105,287.12027,277.5072,6.0,4.154608e-05,0.6111203,0.58801156,0.5810482,0.62235343
188,-98.817505,50.285664,2018-07-16,D,3.8002815,-3.4014492,286.1257,287.45343,291.9944,289.4578,276.9514,1.6666666,3.5559533e-06,0.1562845,0.1944403,0.18888213,0.26014176
189,-89.2595,51.48467,2018-07-16,N,1.3706146,-5.218443,284.96033,288.73926,290.8156,289.4566,281.7243,1.0,0.00021862554,0.23760973,0.16618674,0.17234555,0.23714079
190,-93.0855,50.214,2018-07-17,N,2.4779205,-0.12177593,295.9735,293.8188,290.1117,289.88568,283.28638,2.3333333,0.0,0.24736105,0.25841784,0.22978221,0.30579913
191,-96.90849,51.210663,2018-07-18,D,3.1221645,3.8781738,292.37283,292.01138,292.54266,291.11734,284.42032,1.6666641,0.0,0.15668933,0.15245047,0.12538165,0.19060564
192,-102.10651,51.637665,2018-07-18,N,2.5439754,4.788341,301.37082,299.2786,292.2665,285.98264,273.76968,2.0,0.00014167935,0.18018079,0.2066623,0.19976628,0.27954313
193,-96.2655,49.524498,2018-07-19,D,0.75006706,3.2215192,292.4537,291.71463,292.23715,287.43137,275.95883,4.9999948,0.0,0.3105664,0.34066117,0.36286172,0.43899694
194,-99.2715,50.936665,2018-07-19,N,0.74235505,-4.9524083,294.8812,296.16696,294.22708,288.76718,278.35452,2.1666667,5.047099e-05,0.22312486,0.23657848,0.23677188,0.2980552
195,-90.05051,49.2385,2018-07-20,D,0.2492806,0.8347045,289.2659,289.61444,291.28445,288.7304,282.0276,1.0,1.9502771e-05,0.15019362,0.17959312,0.1523866,0.23134494
196,-105.3485,49.824665,2018-07-20,N,-3.739496,4.341542,299.41953,299.41754,293.49835,288.9581,279.61716,2.0,0.0,0.21409035,0.2348138,0.21927293,0.26170337
197,-97.0925,51.684666,2018-07-21,D,-3.0166862,0.027984466,289.64447,289.7883,292.635,290.38696,283.41586,2.777766,0.0,0.20649077,0.22023572,0.21452962,0.26920182
198,-92.876495,50.31767,2018-07-21,N,-3.3305483,-0.21740156,293.84387,293.421,291.24548,289.81763,284.19186,2.0,1.9857468e-06,0.20427974,0.20722936,0.18120463,0.26024526
199,-96.4215,51.756668,2018-07-22,D,-3.115523,2.684181,289.76202,289.79004,291.56735,286.91116,276.88535,4.888889,1.7269946e-06,0.467253,0.4733175,0.45337084,0.52602875
200,-97.3165,51.811665,2018-07-22,N,-3.1869252,5.8233733,295.00717,294.9748,293.75162,291.37436,285.2844,2.0,0.0012683021,0.16335984,0.16696209,0.16223475,0.20606196
201,-123.5455,58.982666,2018-07-23,D,0.7752664,0.6529972,279.01483,280.50632,286.06924,285.3917,280.35165,2.6666667,0.0,0.38773474,0.37146297,0.38604948,0.376996
202,-124.8075,58.168667,2018-07-23,N,-0.37918288,-0.5611695,287.99268,289.08337,282.88837,280.98123,277.71405,1.0,3.4843703e-07,0.24893321,0.27234188,0.26322553,0.2869112
203,-122.6405,60.24167,2018-07-24,D,-0.76633245,3.1748562,281.88782,282.28778,287.2865,285.0327,278.74777,5.0000086,0.0,0.47939765,0.48287165,0.5064556,0.5192736
204,-107.85349,54.76167,2018-07-24,N,-0.17411484,-1.9052253,287.20502,286.57666,286.18405,285.14798,276.7767,1.2222222,0.00039295357,0.2712943,0.24918856,0.18453391,0.20148052
205,-129.0365,59.8415,2018-07-25,D,1.7995461,1.396573,284.4735,285.09592,288.5555,284.88586,279.6332,1.5,0.0,0.18993346,0.20127921,0.19417119,0.2434299
206,-127.9735,58.906666,2018-07-25,N,1.9577947,0.34929097,296.3203,293.0918,286.6645,281.90588,275.53104,1.3333334,1.7805677e-06,0.18749143,0.21908809,0.21529695,0.25709248
207,-123.3055,61.0555,2018-07-26,D,1.1113529,-0.10445987,285.08795,285.07797,288.9391,284.38733,276.05435,1.5,0.0,0.24323092,0.26351744,0.30015305,0.28071424
208,-125.1315,60.824665,2018-07-26,N,2.3518066,0.39017737,298.558,295.32504,288.27835,282.2731,272.56924,1.0,0.0,0.20580268,0.23232,0.24412115,0.23893309
209,-122.820496,59.696667,2018-07-27,D,0.90145046,2.6718552,287.61484,286.38303,290.94174,285.59995,278.88867,6.0,0.0,0.44936,0.4776045,0.5012583,0.48028028
210,-128.3705,60.321667,2018-07-27,N,2.2565868,-0.090047486,301.63025,296.7821,289.99512,285.11975,279.29385,1.0,1.0951485e-06,0.13177378,0.16909854,0.17278224,0.21737711
211,-115.31351,55.67867,2018-07-28,D,1.3732113,1.2396301,288.4928,287.34436,290.1702,287.44785,282.96042,2.9999695,3.3900224e-07,0.3002921,0.30887887,0.2989952,0.29416314
212,-125.638504,57.6415,2018-07-28,N,1.3095657,-0.6666743,300.5702,293.93442,287.38336,282.7916,277.5264,2.0,1.5723465e-07,0.29503,0.3231151,0.34408155,0.35864082
213,-118.1155,54.697502,2018-07-29,D,0.9069605,2.1690178,284.5127,285.50284,289.27225,285.97604,281.85754,2.0,0.0,0.33701444,0.35593426,0.36240518,0.35904968
214,-119.6995,55.7035,2018-07-29,N,-0.9853637,1.2377903,299.59967,296.50467,291.03223,286.52713,281.77927,3.5,0.00010509385,0.3684809,0.3903133,0.39167604,0.41040882
215,-122.0815,55.376667,2018-07-30,D,0.3009264,-0.9235653,284.74527,284.96698,288.5903,285.35352,280.5813,1.3333334,0.0,0.25114837,0.2622755,0.3147792,0.30919635
216,-122.87051,53.717667,2018-07-30,N,0.2813089,-0.77298397,304.55917,299.0991,292.57507,287.5525,282.2133,3.3333333,3.783331e-05,0.28284818,0.30514014,0.31224957,0.40718424
217,-121.2205,53.7525,2018-07-31,D,-1.2004284,-0.11367408,285.6565,285.79678,288.85153,285.36716,280.30383,2.0,0.0,0.27195653,0.28830487,0.3357202,0.347437
218,-120.7555,53.902668,2018-07-31,N,1.0615449,-1.0991623,297.5932,294.33807,288.59073,284.27914,279.30652,1.2222222,0.0001882743,0.2541836,0.26800296,0.31113246,0.3183774
219,-123.6265,56.264668,2018-08-01,D,-0.036272313,-0.31271532,283.24072,284.9339,287.25385,285.13318,279.94324,1.6666666,1.3127437e-06,0.26390725,0.27600777,0.30275667,0.30283883
220,-124.7585,54.12267,2018-08-01,N,1.948238,-0.24670602,297.7087,294.8705,290.87958,287.8729,281.73065,2.0,1.3961646e-05,0.2591496,0.265278,0.29387993,0.36036742
221,-124.6695,56.9935,2018-08-02,D,-0.30879447,0.11658914,282.191,282.92496,286.04254,284.48325,279.01028,2.0,1.3480592e-07,0.291008,0.28425714,0.30002943,0.32284942
222,-124.5365,53.799667,2018-08-02,N,4.288109,0.316007,295.09525,293.78726,290.10287,287.7102,281.42377,2.0,1.2400051e-08,0.26798275,0.26215792,0.285579,0.35388398
223,-108.1895,57.744663,2018-08-03,D,-0.50223917,1.6313587,285.9582,283.8607,289.21054,287.0316,281.7998,1.0,0.0,0.1430337,0.1788056,0.16029425,0.1901265
224,-124.305504,55.09367,2018-08-03,N,4.385632,0.56348217,292.9494,290.81412,288.7016,287.176,281.64548,2.6666667,5.1321564e-05,0.3100826,0.31220156,0.31781736,0.36949006
225,-121.391495,57.69267,2018-08-04,D,1.5563754,0.06465367,285.32617,285.46848,289.48032,286.92258,279.7797,4.6666665,0.0,0.37354088,0.3731568,0.37328148,0.39540315
226,-120.6985,56.443665,2018-08-04,N,2.0343344,-0.44555596,296.68927,293.7275,289.51062,287.4611,282.08298,3.0,6.2056884e-06,0.38143578,0.38032854,0.33514783,0.33766794
227,-125.098495,55.4985,2018-08-05,D,1.2310331,-0.3559689,281.17615,281.90964,285.82388,285.55984,280.49222,2.0,0.0,0.3203981,0.32581857,0.32359192,0.37465784
228,-127.6165,57.280666,2018-08-05,N,2.1837933,-0.24872257,290.62003,289.4178,285.99466,284.45786,279.653,1.0,5.133718e-06,0.17827635,0.19195324,0.19902082,0.26601157
229,-127.2615,54.486664,2018-08-06,D,1.4098073,0.67700607,281.9844,282.07574,286.63675,285.41595,280.6087,1.5555556,0.0,0.17525965,0.20586292,0.24080245,0.31129852
230,-127.6655,56.025665,2018-08-06,N,3.8755438,1.020106,292.004,290.60538,286.4822,284.84036,279.77582,1.6666666,0.0,0.22729556,0.24836345,0.28383407,0.34284976
231,-124.5655,53.35867,2018-08-07,D,2.4914262,1.4339024,285.4076,286.14978,288.95044,286.38742,281.27487,2.0,0.0,0.25973758,0.27829757,0.3009075,0.36129135
232,-125.0885,52.986664,2018-08-07,N,2.5261204,0.0536153,298.19028,293.6149,288.05273,285.4099,280.69278,2.0,0.0,0.2600772,0.28313935,0.32229102,0.36973107
233,-124.317505,53.480667,2018-08-08,D,1.3095583,1.12907,282.75806,284.71375,289.5873,287.12744,281.84692,2.0,0.0,0.25184146,0.27242395,0.29331788,0.35961044
234,-124.8345,53.206665,2018-08-08,N,3.5204468,1.5084496,297.77798,294.37674,289.06888,286.04565,281.04935,2.0,0.0,0.25111032,0.27932477,0.31501833,0.3638123
235,-123.81149,52.81667,2018-08-09,D,0.25490528,0.17773871,285.41653,285.43048,289.8113,287.1629,281.92096,2.0,0.0,0.24641801,0.2726321,0.30175814,0.3456194
236,-124.2495,53.0225,2018-08-09,N,2.61551,3.034132,299.89578,296.56372,290.30444,286.754,281.56122,2.0,0.0,0.2424916,0.27224833,0.29199967,0.36052623
237,-122.295494,52.438663,2018-08-10,D,1.1163915,-0.625247,286.47266,287.35046,292.57806,289.26242,284.24258,2.4444444,0.0,0.23156565,0.259267,0.28624707,0.35825884
238,-123.4105,52.4505,2018-08-10,N,2.5364382,0.28958043,301.5247,297.13232,291.07083,287.73166,282.355,2.0,0.0,0.22581427,0.25931743,0.2940254,0.33580768
239,-120.580505,52.35367,2018-08-11,D,-1.5357369,-0.20332886,284.9162,284.50723,288.73132,286.31027,281.5189,1.8333334,2.2715516e-05,0.23474276,0.265287,0.2955186,0.35192618
240,-123.3785,52.931667,2018-08-11,N,2.14332,-3.783262,291.15274,292.08997,289.7767,288.0211,282.6911,2.0,0.0,0.24950868,0.2803595,0.31577647,0.3570474
241,-122.420494,54.403667,2018-08-12,D,-0.16565186,-2.812754,284.74625,285.75027,288.6914,287.8216,283.13382,1.8888888,1.5305874e-05,0.24290615,0.27018884,0.30455732,0.36543703
242,-120.8685,52.744663,2018-08-12,N,0.23280917,0.042205818,284.9981,286.15393,286.5441,286.1598,281.62955,1.5555556,0.0004668657,0.3373033,0.28273854,0.2757136,0.33778608
243,-124.8685,54.308666,2018-08-13,D,2.0133688,0.5465791,284.41336,282.76978,287.8851,287.65216,283.12894,2.0,0.0,0.21432403,0.25460032,0.29993472,0.366418
244,-124.6845,54.2025,2018-08-13,N,3.712941,-0.49265537,299.16483,295.0044,289.09528,287.87283,283.4534,2.0,0.0,0.19999254,0.23694122,0.2826487,0.35398206
245,-126.176506,54.3375,2018-08-14,D,1.0763129,1.3133951,284.65356,285.40524,289.1987,287.0529,282.79504,2.0,0.0,0.1889443,0.22420244,0.27379584,0.35037994
246,-123.9215,54.3175,2018-08-14,N,3.6040285,1.7094951,297.56363,295.322,291.17728,288.53616,283.3301,2.6666667,0.0,0.23525949,0.2684574,0.3144094,0.37813488
247,-122.457504,54.395664,2018-08-15,D,1.7216858,0.46834102,284.60953,285.03687,289.38364,287.72412,283.5315,2.0,0.0,0.24368186,0.27349022,0.312616,0.36549732
248,-126.067505,54.570667,2018-08-15,N,1.2103066,0.024117274,292.91068,291.51694,287.96103,286.9999,282.87207,2.0,0.0,0.18540315,0.22848792,0.2791783,0.35292804
249,-124.3115,53.740665,2018-08-16,D,0.42775872,1.1332253,281.43268,281.5692,287.94656,288.0196,283.22665,2.2222223,4.2149622e-08,0.23053092,0.25827116,0.2944024,0.352448
250,-121.387505,53.77467,2018-08-16,N,1.1753466,0.14759845,294.54352,291.7879,287.20978,285.9156,282.34967,2.1111095,1.1499868e-05,0.25767732,0.2822755,0.3151083,0.34936774
251,-124.0835,53.43567,2018-08-17,D,2.7454782,0.58856475,281.6073,283.80936,288.80576,287.81616,283.25717,2.0,0.0,0.2383244,0.2680193,0.30072105,0.35667136
252,-124.426506,53.180664,2018-08-17,N,3.4833608,-0.82777053,294.1339,292.36584,287.97827,286.85754,282.44284,2.0,0.0,0.24070913,0.271688,0.30696464,0.36094913
253,-123.8775,54.919666,2018-08-18,D,2.4866524,-0.98544526,280.70425,282.84787,287.58167,287.34412,283.74496,2.3333333,0.0,0.23709272,0.27318162,0.31807217,0.3581153
254,-125.2015,54.020664,2018-08-18,N,1.9063808,-0.83896106,293.8884,291.52493,287.5918,287.19772,283.3154,2.0,0.0,0.2044508,0.24009879,0.29260227,0.3522397
255,-124.6685,54.515667,2018-08-19,D,1.3852633,-1.3341122,280.69485,279.42096,286.9188,287.5809,283.7808,2.6666667,0.0,0.21695817,0.26847973,0.31801698,0.3849841
256,-125.3265,54.0975,2018-08-19,N,0.4306041,-1.2813017,295.53745,292.22812,287.08176,286.97006,283.5588,2.0,0.0,0.20312019,0.23727435,0.29182497,0.3516171
257,-124.3165,54.0275,2018-08-20,D,0.52002174,-1.6929102,280.44537,279.43982,286.94897,287.78986,283.9863,2.25,0.0,0.20609845,0.23693348,0.28483766,0.34254324
258,-125.746506,53.808666,2018-08-20,N,-0.61580557,-0.77381843,296.16165,292.94504,287.2369,286.67822,283.3099,2.0,0.0,0.1972688,0.23353343,0.29098973,0.35182622
259,-125.64751,55.418667,2018-08-21,D,0.1784671,-0.2703267,283.41998,281.07254,284.93015,284.37878,281.79785,2.0,0.0,0.23487473,0.27261657,0.31714115,0.37263158
260,-125.51949,55.139668,2018-08-21,N,2.58348,1.1610206,298.59756,293.8544,287.05298,285.17334,282.5165,2.0,0.0,0.21122384,0.25567374,0.3045642,0.3641811
261,-124.347496,53.146667,2018-08-22,D,1.5998993,1.4835114,281.61145,283.43787,288.2699,286.41254,282.93753,2.0,0.0,0.230735,0.26658207,0.30702338,0.359757
262,-126.0725,55.215668,2018-08-22,N,3.1221857,0.664663,292.15588,291.61377,287.39914,285.41876,282.6358,2.0,0.0,0.19773823,0.2444892,0.30088478,0.36293006
263,-115.1235,51.079666,2018-08-23,D,1.9697783,0.78707767,280.32758,281.43756,285.4011,284.23114,281.69244,1.4444444,0.0,0.20919469,0.21869518,0.23878714,0.28407174
264,-119.4035,52.402668,2018-08-23,N,1.8064812,0.5698712,288.37506,290.33078,286.48718,284.72873,282.3971,1.2222222,0.00022971659,0.22053827,0.24453847,0.2568587,0.30190757
265,-122.543495,52.831665,2018-08-24,D,1.929167,0.066439286,282.0978,283.3612,287.51184,287.88547,284.72736,2.8888888,3.0615004e-06,0.27923536,0.31574786,0.3574159,0.40008646
266,-120.429504,52.199,2018-08-24,N,2.493517,-1.4256372,287.40674,286.71964,284.74673,285.34335,282.88724,2.0,9.201079e-05,0.29343748,0.2969748,0.31445453,0.3472239
267,-126.2275,52.953663,2018-08-25,D,1.622099,1.198897,280.78433,282.47623,284.1734,285.08664,282.6948,1.4444444,0.0004680224,0.20290318,0.21080044,0.25978908,0.31701377
268,-109.041504,50.2445,2018-08-25,N,-0.037272386,-0.49682614,293.64026,298.00482,292.50537,292.0897,287.77945,2.0,0.0,0.16030279,0.16657594,0.2036321,0.22442468
269,-118.4245,54.135666,2018-08-26,D,2.797108,1.2596921,280.57028,281.56772,283.57785,285.10742,283.254,2.0,0.0003676476,0.36692968,0.34817,0.34704065,0.36743295
270,-125.888504,53.227665,2018-08-27,D,0.78119254,0.8143165,277.79068,277.69547,283.3202,285.44104,283.47488,2.0,0.0,0.27324829,0.25326496,0.30426005,0.35773444
271,-125.78551,53.521667,2018-08-27,N,3.7029715,-0.8088457,293.35745,289.79355,284.7228,285.50977,283.54575,2.0,0.0,0.24267828,0.24627101,0.30257362,0.35483626
272,-122.3645,52.796665,2018-08-28,D,1.050783,0.96026,284.8993,284.84732,286.4216,286.64056,285.00278,2.8888888,1.947145e-06,0.3312778,0.32142174,0.35607755,0.39838755
273,-125.7255,53.31067,2018-08-28,N,4.2997575,1.964817,291.31732,289.41003,286.14673,285.32666,283.5374,2.0,0.0,0.2508464,0.25034282,0.30272815,0.35746366
274,-123.5905,52.263668,2018-08-29,D,-0.16833518,0.90073746,284.1987,286.13693,287.5966,286.16925,284.35092,2.0,0.0004918484,0.29954022,0.26384315,0.2950344,0.3284178
275,-123.9795,52.48567,2018-08-29,N,3.2788749,-0.71918863,287.76917,288.33243,286.47305,285.771,283.91956,2.0,0.00013302633,0.3426974,0.2765807,0.3047128,0.3356453
276,-123.264496,52.249664,2018-08-30,D,1.7242284,0.52607733,280.3607,281.90823,285.20703,286.11765,284.44226,2.0,0.0,0.34053144,0.28201422,0.30148456,0.32953253
277,-126.0885,53.1225,2018-08-30,N,4.222488,0.106179364,288.34506,286.48547,284.1299,284.75784,283.39352,1.8333334,9.352619e-06,0.2547582,0.24665873,0.29120436,0.34993246
278,-118.347496,49.403667,2018-08-31,D,0.8236306,-0.84496456,277.6214,278.84354,283.97754,285.9154,285.49747,2.0,0.0,0.22230414,0.21987161,0.27913597,0.34397793
279,-124.094505,52.89467,2018-08-31,N,5.848891,0.3989457,288.16867,286.86346,284.0722,285.03055,283.66373,2.0,0.0,0.2900652,0.27613378,0.30660453,0.35052544
280,-119.69949,51.587666,2018-09-01,D,1.8583409,-0.03469198,279.1638,280.1877,282.9644,284.26468,284.1782,2.0,9.922001e-08,0.38028106,0.37280133,0.3330203,0.35387418
281,-125.3665,53.46167,2018-09-01,N,3.220829,-0.3442757,287.6156,285.07675,282.8534,284.8181,283.59933,2.0,2.5670093e-05,0.24505095,0.24732311,0.29905298,0.35194576
282,-120.1315,51.051666,2018-09-02,D,-0.36152205,1.4836458,278.2107,279.4562,283.53403,285.379,285.5338,2.0,0.0,0.3310339,0.33425447,0.32635236,0.31638947
283,-118.9455,49.777668,2018-09-02,N,3.0209599,0.3685264,291.24683,288.2145,283.66656,284.5982,284.84445,2.0,6.2843446e-06,0.23879589,0.24392684,0.29231513,0.34012187
284,-118.6495,49.82567,2018-09-03,D,1.6624303,-0.2423062,281.95593,281.86877,283.5887,284.1988,284.42804,2.0,0.00013411824,0.2536878,0.25043416,0.29666367,0.3522639
285,-125.9775,52.87367,2018-09-03,N,1.0450215,-0.6244858,285.572,283.33643,280.89203,282.82806,283.1,1.3333334,2.3559864e-05,0.2489961,0.23650016,0.26085365,0.3197382
286,-124.5285,52.940998,2018-09-04,D,0.035227183,1.0592765,273.7731,274.55457,279.81467,283.0141,283.0286,2.0,0.0,0.29527453,0.28351423,0.31337073,0.36182988
287,-121.4965,50.7405,2018-09-04,N,-0.8537652,-0.1488597,288.95074,286.2985,282.6426,284.8978,285.4799,2.0,0.0,0.31763014,0.29736713,0.28801525,0.28930548
288,-111.74551,49.118668,2018-09-05,D,-1.2889563,1.658237,275.9978,280.32043,286.2528,289.0515,288.77646,2.0,0.0,0.21173003,0.22123063,0.25979033,0.22410072
289,-122.0245,52.69267,2018-09-05,N,0.089824215,0.15618242,292.31183,287.7492,282.69705,284.37268,285.1596,2.4444444,0.0,0.33371302,0.33746752,0.33368492,0.3754362
290,-115.4275,49.4425,2018-09-06,D,-0.21624132,-0.4158992,279.47153,278.8605,283.2839,284.6913,285.06943,2.0,0.0,0.21023045,0.223827,0.26145747,0.32457614
291,-121.90951,51.03967,2018-09-06,N,-0.5078328,1.969351,294.53168,289.80627,284.16876,283.84097,284.72424,2.0,0.0,0.2995499,0.30530757,0.29057387,0.29973894
