,lower_longitude,upper_longitude,lower_latitude,upper_latitude,fire_count
1250,-111.0,-110.0,73.0,74.0,0
1251,-111.0,-110.0,74.0,75.0,0
1252,-111.0,-110.0,75.0,76.0,0
1253,-111.0,-110.0,76.0,77.0,0
1254,-111.0,-110.0,77.0,78.0,0
1255,-111.0,-110.0,78.0,79.0,0
1256,-111.0,-110.0,79.0,80.0,0
1257,-111.0,-110.0,80.0,81.0,0
1258,-111.0,-110.0,81.0,82.0,0
1259,-111.0,-110.0,82.0,83.0,0
1260,-110.0,-109.0,41.0,42.0,0
1261,-110.0,-109.0,42.0,43.0,0
1262,-110.0,-109.0,43.0,44.0,0
1263,-110.0,-109.0,44.0,45.0,0
1264,-110.0,-109.0,45.0,46.0,0
1265,-110.0,-109.0,46.0,47.0,0
1266,-110.0,-109.0,47.0,48.0,0
1267,-110.0,-109.0,48.0,49.0,0
1268,-110.0,-109.0,49.0,50.0,0
1269,-110.0,-109.0,50.0,51.0,6
1270,-110.0,-109.0,51.0,52.0,8
1271,-110.0,-109.0,52.0,53.0,12
1272,-110.0,-109.0,53.0,54.0,29
1273,-110.0,-109.0,54.0,55.0,46
1274,-110.0,-109.0,55.0,56.0,686
1275,-110.0,-109.0,56.0,57.0,1292
1276,-110.0,-109.0,57.0,58.0,590
1277,-110.0,-109.0,58.0,59.0,456
1278,-110.0,-109.0,59.0,60.0,683
1279,-110.0,-109.0,60.0,61.0,1108
1280,-110.0,-109.0,61.0,62.0,68
1281,-110.0,-109.0,62.0,63.0,256
1282,-110.0,-109.0,63.0,64.0,11
1283,-110.0,-109.0,64.0,65.0,0
1284,-110.0,-109.0,65.0,66.0,0
1285,-110.0,-109.0,66.0,67.0,0
1286,-110.0,-109.0,67.0,68.0,0
1287,-110.0,-109.0,68.0,69.0,0
1288,-110.0,-109.0,69.0,70.0,0
1289,-110.0,-109.0,70.0,71.0,0
1290,-110.0,-109.0,71.0,72.0,0
1291,-110.0,-109.0,72.0,73.0,0
1292,-110.0,-109.0,73.0,74.0,0
1293,-110.0,-109.0,74.0,75.0,0
1294,-110.0,-109.0,75.0,76.0,0
1295,-110.0,-109.0,76.0,77.0,0
1296,-110.0,-109.0,77.0,78.0,0
1297,-110.0,-109.0,78.0,79.0,0
1298,-110.0,-109.0,79.0,80.0,0
1299,-110.0,-109.0,80.0,81.0,0
1300,-110.0,-109.0,81.0,82.0,0
1301,-110.0,-109.0,82.0,83.0,0
1302,-109.0,-108.0,41.0,42.0,0
1303,-109.0,-108.0,42.0,43.0,0
1304,-109.0,-108.0,43.0,44.0,0
1305,-109.0,-108.0,44.0,45.0,0
1306,-109.0,-108.0,45.0,46.0,0
1307,-109.0,-108.0,46.0,47.0,0
1308,-109.0,-108.0,47.0,48.0,0
1309,-109.0,-108.0,48.0,49.0,1
1310,-109.0,-108.0,49.0,50.0,5
1311,-109.0,-108.0,50.0,51.0,6
1312,-109.0,-108.0,51.0,52.0,38
1313,-109.0,-108.0,52.0,53.0,38
1314,-109.0,-108.0,53.0,54.0,169
1315,-109.0,-108.0,54.0,55.0,36
1316,-109.0,-108.0,55.0,56.0,67
1317,-109.0,-108.0,56.0,57.0,506
1318,-109.0,-108.0,57.0,58.0,1057
1319,-109.0,-108.0,58.0,59.0,274
1320,-109.0,-108.0,59.0,60.0,134
1321,-109.0,-108.0,60.0,61.0,834
1322,-109.0,-108.0,61.0,62.0,39
1323,-109.0,-108.0,62.0,63.0,371
1324,-109.0,-108.0,63.0,64.0,1
1325,-109.0,-108.0,64.0,65.0,0
1326,-109.0,-108.0,65.0,66.0,0
1327,-109.0,-108.0,66.0,67.0,0
1328,-109.0,-108.0,67.0,68.0,0
1329,-109.0,-108.0,68.0,69.0,0
1330,-109.0,-108.0,69.0,70.0,0
1331,-109.0,-108.0,70.0,71.0,0
1332,-109.0,-108.0,71.0,72.0,0
1333,-109.0,-108.0,72.0,73.0,0
1334,-109.0,-108.0,73.0,74.0,0
1335,-109.0,-108.0,74.0,75.0,0
1336,-109.0,-108.0,75.0,76.0,0
1337,-109.0,-108.0,76.0,77.0,0
1338,-109.0,-108.0,77.0,78.0,0
1339,-109.0,-108.0,78.0,79.0,0
1340,-109.0,-108.0,79.0,80.0,0
1341,-109.0,-108.0,80.0,81.0,0
1342,-109.0,-108.0,81.0,82.0,0
1343,-109.0,-108.0,82.0,83.0,0
1344,-108.0,-107.0,41.0,42.0,0
1345,-108.0,-107.0,42.0,43.0,0
1346,-108.0,-107.0,43.0,44.0,0
1347,-108.0,-107.0,44.0,45.0,0
1348,-108.0,-107.0,45.0,46.0,0
1349,-108.0,-107.0,46.0,47.0,0
1350,-108.0,-107.0,47.0,48.0,0
1351,-108.0,-107.0,48.0,49.0,0
1352,-108.0,-107.0,49.0,50.0,6
1353,-108.0,-107.0,50.0,51.0,2
1354,-108.0,-107.0,51.0,52.0,16
1355,-108.0,-107.0,52.0,53.0,58
1356,-108.0,-107.0,53.0,54.0,37
1357,-108.0,-107.0,54.0,55.0,51
1358,-108.0,-107.0,55.0,56.0,358
1359,-108.0,-107.0,56.0,57.0,957
1360,-108.0,-107.0,57.0,58.0,576
1361,-108.0,-107.0,58.0,59.0,665
1362,-108.0,-107.0,59.0,60.0,390
1363,-108.0,-107.0,60.0,61.0,54
1364,-108.0,-107.0,61.0,62.0,38
1365,-108.0,-107.0,62.0,63.0,25
1366,-108.0,-107.0,63.0,64.0,0
1367,-108.0,-107.0,64.0,65.0,0
1368,-108.0,-107.0,65.0,66.0,0
1369,-108.0,-107.0,66.0,67.0,0
1370,-108.0,-107.0,67.0,68.0,0
1371,-108.0,-107.0,68.0,69.0,0
1372,-108.0,-107.0,69.0,70.0,0
1373,-108.0,-107.0,70.0,71.0,0
1374,-108.0,-107.0,71.0,72.0,0
1375,-108.0,-107.0,72.0,73.0,0
1376,-108.0,-107.0,73.0,74.0,0
1377,-108.0,-107.0,74.0,75.0,0
1378,-108.0,-107.0,75.0,76.0,0
1379,-108.0,-107.0,76.0,77.0,0
1380,-108.0,-107.0,77.0,78.0,0
1381,-108.0,-107.0,78.0,79.0,0
1382,-108.0,-107.0,79.0,80.0,0
1383,-108.0,-107.0,80.0,81.0,0
1384,-108.0,-107.0,81.0,82.0,0
1385,-108.0,-107.0,82.0,83.0,0
1386,-107.0,-106.0,41.0,42.0,0
1387,-107.0,-106.0,42.0,43.0,0
1388,-107.0,-106.0,43.0,44.0,0
1389,-107.0,-106.0,44.0,45.0,0
1390,-107.0,-106.0,45.0,46.0,0
1391,-107.0,-106.0,46.0,47.0,0
1392,-107.0,-106.0,47.0,48.0,0
1393,-107.0,-106.0,48.0,49.0,0
1394,-107.0,-106.0,49.0,50.0,11
1395,-107.0,-106.0,50.0,51.0,5
1396,-107.0,-106.0,51.0,52.0,45
1397,-107.0,-106.0,52.0,53.0,29
1398,-107.0,-106.0,53.0,54.0,190
1399,-107.0,-106.0,54.0,55.0,1019
1400,-107.0,-106.0,55.0,56.0,803
1401,-107.0,-106.0,56.0,57.0,377
1402,-107.0,-106.0,57.0,58.0,519
1403,-107.0,-106.0,58.0,59.0,1305
1404,-107.0,-106.0,59.0,60.0,283
1405,-107.0,-106.0,60.0,61.0,11
1406,-107.0,-106.0,61.0,62.0,14
1407,-107.0,-106.0,62.0,63.0,0
1408,-107.0,-106.0,63.0,64.0,0
1409,-107.0,-106.0,64.0,65.0,0
1410,-107.0,-106.0,65.0,66.0,0
1411,-107.0,-106.0,66.0,67.0,0
1412,-107.0,-106.0,67.0,68.0,0
1413,-107.0,-106.0,68.0,69.0,0
1414,-107.0,-106.0,69.0,70.0,0
1415,-107.0,-106.0,70.0,71.0,0
1416,-107.0,-106.0,71.0,72.0,0
1417,-107.0,-106.0,72.0,73.0,0
1418,-107.0,-106.0,73.0,74.0,0
1419,-107.0,-106.0,74.0,75.0,0
1420,-107.0,-106.0,75.0,76.0,0
1421,-107.0,-106.0,76.0,77.0,0
1422,-107.0,-106.0,77.0,78.0,0
1423,-107.0,-106.0,78.0,79.0,0
1424,-107.0,-106.0,79.0,80.0,0
1425,-107.0,-106.0,80.0,81.0,0
1426,-107.0,-106.0,81.0,82.0,0
1427,-107.0,-106.0,82.0,83.0,0
1428,-106.0,-105.0,41.0,42.0,0
1429,-106.0,-105.0,42.0,43.0,0
1430,-106.0,-105.0,43.0,44.0,0
1431,-106.0,-105.0,44.0,45.0,0
1432,-106.0,-105.0,45.0,46.0,0
1433,-106.0,-105.0,46.0,47.0,0
1434,-106.0,-105.0,47.0,48.0,0
1435,-106.0,-105.0,48.0,49.0,0
1436,-106.0,-105.0,49.0,50.0,9
1437,-106.0,-105.0,50.0,51.0,15
1438,-106.0,-105.0,51.0,52.0,36
1439,-106.0,-105.0,52.0,53.0,59
1440,-106.0,-105.0,53.0,54.0,119
1441,-106.0,-105.0,54.0,55.0,298
1442,-106.0,-105.0,55.0,56.0,488
1443,-106.0,-105.0,56.0,57.0,345
1444,-106.0,-105.0,57.0,58.0,185
1445,-106.0,-105.0,58.0,59.0,1267
1446,-106.0,-105.0,59.0,60.0,285
1447,-106.0,-105.0,60.0,61.0,4
1448,-106.0,-105.0,61.0,62.0,13
1449,-106.0,-105.0,62.0,63.0,20
1450,-106.0,-105.0,63.0,64.0,0
1451,-106.0,-105.0,64.0,65.0,0
1452,-106.0,-105.0,65.0,66.0,0
1453,-106.0,-105.0,66.0,67.0,0
1454,-106.0,-105.0,67.0,68.0,0
1455,-106.0,-105.0,68.0,69.0,0
1456,-106.0,-105.0,69.0,70.0,0
1457,-106.0,-105.0,70.0,71.0,0
1458,-106.0,-105.0,71.0,72.0,0
1459,-106.0,-105.0,72.0,73.0,0
1460,-106.0,-105.0,73.0,74.0,0
1461,-106.0,-105.0,74.0,75.0,0
1462,-106.0,-105.0,75.0,76.0,0
1463,-106.0,-105.0,76.0,77.0,0
1464,-106.0,-105.0,77.0,78.0,0
1465,-106.0,-105.0,78.0,79.0,0
1466,-106.0,-105.0,79.0,80.0,0
1467,-106.0,-105.0,80.0,81.0,0
1468,-106.0,-105.0,81.0,82.0,0
1469,-106.0,-105.0,82.0,83.0,0
1470,-105.0,-104.0,41.0,42.0,0
1471,-105.0,-104.0,42.0,43.0,0
1472,-105.0,-104.0,43.0,44.0,0
1473,-105.0,-104.0,44.0,45.0,0
1474,-105.0,-104.0,45.0,46.0,0
1475,-105.0,-104.0,46.0,47.0,0
1476,-105.0,-104.0,47.0,48.0,0
1477,-105.0,-104.0,48.0,49.0,0
1478,-105.0,-104.0,49.0,50.0,11
1479,-105.0,-104.0,50.0,51.0,69
1480,-105.0,-104.0,51.0,52.0,53
1481,-105.0,-104.0,52.0,53.0,145
1482,-105.0,-104.0,53.0,54.0,545
1483,-105.0,-104.0,54.0,55.0,389
1484,-105.0,-104.0,55.0,56.0,543
1485,-105.0,-104.0,56.0,57.0,212
1486,-105.0,-104.0,57.0,58.0,436
1487,-105.0,-104.0,58.0,59.0,294
1488,-105.0,-104.0,59.0,60.0,262
1489,-105.0,-104.0,60.0,61.0,9
1490,-105.0,-104.0,61.0,62.0,2
1491,-105.0,-104.0,62.0,63.0,33
1492,-105.0,-104.0,63.0,64.0,8
1493,-105.0,-104.0,64.0,65.0,0
1494,-105.0,-104.0,65.0,66.0,0
1495,-105.0,-104.0,66.0,67.0,0
1496,-105.0,-104.0,67.0,68.0,0
1497,-105.0,-104.0,68.0,69.0,0
1498,-105.0,-104.0,69.0,70.0,0
1499,-105.0,-104.0,70.0,71.0,0
1500,-105.0,-104.0,71.0,72.0,0
1501,-105.0,-104.0,72.0,73.0,0
1502,-105.0,-104.0,73.0,74.0,0
1503,-105.0,-104.0,74.0,75.0,0
1504,-105.0,-104.0,75.0,76.0,0
1505,-105.0,-104.0,76.0,77.0,0
1506,-105.0,-104.0,77.0,78.0,0
1507,-105.0,-104.0,78.0,79.0,0
1508,-105.0,-104.0,79.0,80.0,0
1509,-105.0,-104.0,80.0,81.0,0
1510,-105.0,-104.0,81.0,82.0,0
1511,-105.0,-104.0,82.0,83.0,0
1512,-104.0,-103.0,41.0,42.0,0
1513,-104.0,-103.0,42.0,43.0,0
1514,-104.0,-103.0,43.0,44.0,0
1515,-104.0,-103.0,44.0,45.0,0
1516,-104.0,-103.0,45.0,46.0,0
1517,-104.0,-103.0,46.0,47.0,0
1518,-104.0,-103.0,47.0,48.0,0
1519,-104.0,-103.0,48.0,49.0,0
1520,-104.0,-103.0,49.0,50.0,42
1521,-104.0,-103.0,50.0,51.0,135
1522,-104.0,-103.0,51.0,52.0,144
1523,-104.0,-103.0,52.0,53.0,205
1524,-104.0,-103.0,53.0,54.0,212
1525,-104.0,-103.0,54.0,55.0,177
1526,-104.0,-103.0,55.0,56.0,874
1527,-104.0,-103.0,56.0,57.0,266
1528,-104.0,-103.0,57.0,58.0,199
1529,-104.0,-103.0,58.0,59.0,125
1530,-104.0,-103.0,59.0,60.0,25
1531,-104.0,-103.0,60.0,61.0,20
1532,-104.0,-103.0,61.0,62.0,0
1533,-104.0,-103.0,62.0,63.0,2
1534,-104.0,-103.0,63.0,64.0,12
1535,-104.0,-103.0,64.0,65.0,0
1536,-104.0,-103.0,65.0,66.0,0
1537,-104.0,-103.0,66.0,67.0,0
1538,-104.0,-103.0,67.0,68.0,0
1539,-104.0,-103.0,68.0,69.0,0
1540,-104.0,-103.0,69.0,70.0,0
1541,-104.0,-103.0,70.0,71.0,0
1542,-104.0,-103.0,71.0,72.0,0
1543,-104.0,-103.0,72.0,73.0,0
1544,-104.0,-103.0,73.0,74.0,0
1545,-104.0,-103.0,74.0,75.0,0
1546,-104.0,-103.0,75.0,76.0,0
1547,-104.0,-103.0,76.0,77.0,0
1548,-104.0,-103.0,77.0,78.0,0
1549,-104.0,-103.0,78.0,79.0,0
1550,-104.0,-103.0,79.0,80.0,0
1551,-104.0,-103.0,80.0,81.0,0
1552,-104.0,-103.0,81.0,82.0,0
1553,-104.0,-103.0,82.0,83.0,0
1554,-103.0,-102.0,41.0,42.0,0
1555,-103.0,-102.0,42.0,43.0,0
1556,-103.0,-102.0,43.0,44.0,0
1557,-103.0,-102.0,44.0,45.0,0
1558,-103.0,-102.0,45.0,46.0,0
1559,-103.0,-102.0,46.0,47.0,0
1560,-103.0,-102.0,47.0,48.0,0
1561,-103.0,-102.0,48.0,49.0,1
1562,-103.0,-102.0,49.0,50.0,73
1563,-103.0,-102.0,50.0,51.0,173
1564,-103.0,-102.0,51.0,52.0,292
1565,-103.0,-102.0,52.0,53.0,219
1566,-103.0,-102.0,53.0,54.0,1254
1567,-103.0,-102.0,54.0,55.0,756
1568,-103.0,-102.0,55.0,56.0,1023
1569,-103.0,-102.0,56.0,57.0,335
1570,-103.0,-102.0,57.0,58.0,131
1571,-103.0,-102.0,58.0,59.0,83
1572,-103.0,-102.0,59.0,60.0,143
1573,-103.0,-102.0,60.0,61.0,7
1574,-103.0,-102.0,61.0,62.0,0
1575,-103.0,-102.0,62.0,63.0,0
1576,-103.0,-102.0,63.0,64.0,0
1577,-103.0,-102.0,64.0,65.0,0
1578,-103.0,-102.0,65.0,66.0,0
1579,-103.0,-102.0,66.0,67.0,0
1580,-103.0,-102.0,67.0,68.0,0
1581,-103.0,-102.0,68.0,69.0,0
1582,-103.0,-102.0,69.0,70.0,0
1583,-103.0,-102.0,70.0,71.0,0
1584,-103.0,-102.0,71.0,72.0,0
1585,-103.0,-102.0,72.0,73.0,0
1586,-103.0,-102.0,73.0,74.0,0
1587,-103.0,-102.0,74.0,75.0,0
1588,-103.0,-102.0,75.0,76.0,0
1589,-103.0,-102.0,76.0,77.0,0
1590,-103.0,-102.0,77.0,78.0,0
1591,-103.0,-102.0,78.0,79.0,0
1592,-103.0,-102.0,79.0,80.0,0
1593,-103.0,-102.0,80.0,81.0,0
1594,-103.0,-102.0,81.0,82.0,0
1595,-103.0,-102.0,82.0,83.0,0
1596,-102.0,-101.0,41.0,42.0,0
1597,-102.0,-101.0,42.0,43.0,0
1598,-102.0,-101.0,43.0,44.0,0
1599,-102.0,-101.0,44.0,45.0,0
1600,-102.0,-101.0,45.0,46.0,0
1601,-102.0,-101.0,46.0,47.0,0
1602,-102.0,-101.0,47.0,48.0,0
1603,-102.0,-101.0,48.0,49.0,1
1604,-102.0,-101.0,49.0,50.0,91
1605,-102.0,-101.0,50.0,51.0,76
1606,-102.0,-101.0,51.0,52.0,187
1607,-102.0,-101.0,52.0,53.0,90
1608,-102.0,-101.0,53.0,54.0,92
1609,-102.0,-101.0,54.0,55.0,154
1610,-102.0,-101.0,55.0,56.0,340
1611,-102.0,-101.0,56.0,57.0,212
1612,-102.0,-101.0,57.0,58.0,163
1613,-102.0,-101.0,58.0,59.0,534
1614,-102.0,-101.0,59.0,60.0,56
1615,-102.0,-101.0,60.0,61.0,0
1616,-102.0,-101.0,61.0,62.0,0
1617,-102.0,-101.0,62.0,63.0,0
1618,-102.0,-101.0,63.0,64.0,0
1619,-102.0,-101.0,64.0,65.0,0
1620,-102.0,-101.0,65.0,66.0,0
1621,-102.0,-101.0,66.0,67.0,0
1622,-102.0,-101.0,67.0,68.0,0
1623,-102.0,-101.0,68.0,69.0,0
1624,-102.0,-101.0,69.0,70.0,0
1625,-102.0,-101.0,70.0,71.0,0
1626,-102.0,-101.0,71.0,72.0,0
1627,-102.0,-101.0,72.0,73.0,0
1628,-102.0,-101.0,73.0,74.0,0
1629,-102.0,-101.0,74.0,75.0,0
1630,-102.0,-101.0,75.0,76.0,0
1631,-102.0,-101.0,76.0,77.0,0
1632,-102.0,-101.0,77.0,78.0,0
1633,-102.0,-101.0,78.0,79.0,0
1634,-102.0,-101.0,79.0,80.0,0
1635,-102.0,-101.0,80.0,81.0,0
1636,-102.0,-101.0,81.0,82.0,0
1637,-102.0,-101.0,82.0,83.0,0
1638,-101.0,-100.0,41.0,42.0,0
1639,-101.0,-100.0,42.0,43.0,0
1640,-101.0,-100.0,43.0,44.0,0
1641,-101.0,-100.0,44.0,45.0,0
1642,-101.0,-100.0,45.0,46.0,0
1643,-101.0,-100.0,46.0,47.0,0
1644,-101.0,-100.0,47.0,48.0,0
1645,-101.0,-100.0,48.0,49.0,0
1646,-101.0,-100.0,49.0,50.0,84
1647,-101.0,-100.0,50.0,51.0,136
1648,-101.0,-100.0,51.0,52.0,296
1649,-101.0,-100.0,52.0,53.0,91
1650,-101.0,-100.0,53.0,54.0,0
1651,-101.0,-100.0,54.0,55.0,61
1652,-101.0,-100.0,55.0,56.0,806
1653,-101.0,-100.0,56.0,57.0,82
1654,-101.0,-100.0,57.0,58.0,128
1655,-101.0,-100.0,58.0,59.0,84
1656,-101.0,-100.0,59.0,60.0,68
1657,-101.0,-100.0,60.0,61.0,10
1658,-101.0,-100.0,61.0,62.0,0
1659,-101.0,-100.0,62.0,63.0,0
1660,-101.0,-100.0,63.0,64.0,0
1661,-101.0,-100.0,64.0,65.0,0
1662,-101.0,-100.0,65.0,66.0,0
1663,-101.0,-100.0,66.0,67.0,0
1664,-101.0,-100.0,67.0,68.0,0
1665,-101.0,-100.0,68.0,69.0,0
1666,-101.0,-100.0,69.0,70.0,0
1667,-101.0,-100.0,70.0,71.0,0
1668,-101.0,-100.0,71.0,72.0,0
1669,-101.0,-100.0,72.0,73.0,0
1670,-101.0,-100.0,73.0,74.0,0
1671,-101.0,-100.0,74.0,75.0,0
1672,-101.0,-100.0,75.0,76.0,0
1673,-101.0,-100.0,76.0,77.0,0
1674,-101.0,-100.0,77.0,78.0,0
1675,-101.0,-100.0,78.0,79.0,0
1676,-101.0,-100.0,79.0,80.0,0
1677,-101.0,-100.0,80.0,81.0,0
1678,-101.0,-100.0,81.0,82.0,0
1679,-101.0,-100.0,82.0,83.0,0
1680,-100.0,-99.0,41.0,42.0,0
1681,-100.0,-99.0,42.0,43.0,0
1682,-100.0,-99.0,43.0,44.0,0
1683,-100.0,-99.0,44.0,45.0,0
1684,-100.0,-99.0,45.0,46.0,0
1685,-100.0,-99.0,46.0,47.0,0
1686,-100.0,-99.0,47.0,48.0,0
1687,-100.0,-99.0,48.0,49.0,1
1688,-100.0,-99.0,49.0,50.0,133
1689,-100.0,-99.0,50.0,51.0,139
1690,-100.0,-99.0,51.0,52.0,387
1691,-100.0,-99.0,52.0,53.0,537
1692,-100.0,-99.0,53.0,54.0,21
1693,-100.0,-99.0,54.0,55.0,7
1694,-100.0,-99.0,55.0,56.0,46
1695,-100.0,-99.0,56.0,57.0,105
1696,-100.0,-99.0,57.0,58.0,13
1697,-100.0,-99.0,58.0,59.0,342
1698,-100.0,-99.0,59.0,60.0,48
1699,-100.0,-99.0,60.0,61.0,8
1700,-100.0,-99.0,61.0,62.0,0
1701,-100.0,-99.0,62.0,63.0,0
1702,-100.0,-99.0,63.0,64.0,0
1703,-100.0,-99.0,64.0,65.0,0
1704,-100.0,-99.0,65.0,66.0,0
1705,-100.0,-99.0,66.0,67.0,0
1706,-100.0,-99.0,67.0,68.0,0
1707,-100.0,-99.0,68.0,69.0,0
1708,-100.0,-99.0,69.0,70.0,0
1709,-100.0,-99.0,70.0,71.0,0
1710,-100.0,-99.0,71.0,72.0,0
1711,-100.0,-99.0,72.0,73.0,0
1712,-100.0,-99.0,73.0,74.0,0
1713,-100.0,-99.0,74.0,75.0,0
1714,-100.0,-99.0,75.0,76.0,0
1715,-100.0,-99.0,76.0,77.0,0
1716,-100.0,-99.0,77.0,78.0,0
1717,-100.0,-99.0,78.0,79.0,0
1718,-100.0,-99.0,79.0,80.0,0
1719,-100.0,-99.0,80.0,81.0,0
1720,-100.0,-99.0,81.0,82.0,0
1721,-100.0,-99.0,82.0,83.0,0
1722,-99.0,-98.0,41.0,42.0,0
1723,-99.0,-98.0,42.0,43.0,0
1724,-99.0,-98.0,43.0,44.0,0
1725,-99.0,-98.0,44.0,45.0,0
1726,-99.0,-98.0,45.0,46.0,0
1727,-99.0,-98.0,46.0,47.0,0
1728,-99.0,-98.0,47.0,48.0,0
1729,-99.0,-98.0,48.0,49.0,1
1730,-99.0,-98.0,49.0,50.0,84
1731,-99.0,-98.0,50.0,51.0,151
1732,-99.0,-98.0,51.0,52.0,108
1733,-99.0,-98.0,52.0,53.0,64
1734,-99.0,-98.0,53.0,54.0,0
1735,-99.0,-98.0,54.0,55.0,21
1736,-99.0,-98.0,55.0,56.0,5
1737,-99.0,-98.0,56.0,57.0,28
1738,-99.0,-98.0,57.0,58.0,49
1739,-99.0,-98.0,58.0,59.0,53
1740,-99.0,-98.0,59.0,60.0,9
1741,-99.0,-98.0,60.0,61.0,0
1742,-99.0,-98.0,61.0,62.0,0
1743,-99.0,-98.0,62.0,63.0,0
1744,-99.0,-98.0,63.0,64.0,0
1745,-99.0,-98.0,64.0,65.0,0
1746,-99.0,-98.0,65.0,66.0,0
1747,-99.0,-98.0,66.0,67.0,0
1748,-99.0,-98.0,67.0,68.0,0
1749,-99.0,-98.0,68.0,69.0,0
1750,-99.0,-98.0,69.0,70.0,0
1751,-99.0,-98.0,70.0,71.0,0
1752,-99.0,-98.0,71.0,72.0,0
1753,-99.0,-98.0,72.0,73.0,0
1754,-99.0,-98.0,73.0,74.0,0
1755,-99.0,-98.0,74.0,75.0,0
1756,-99.0,-98.0,75.0,76.0,0
1757,-99.0,-98.0,76.0,77.0,0
1758,-99.0,-98.0,77.0,78.0,0
1759,-99.0,-98.0,78.0,79.0,0
1760,-99.0,-98.0,79.0,80.0,0
1761,-99.0,-98.0,80.0,81.0,0
1762,-99.0,-98.0,81.0,82.0,0
1763,-99.0,-98.0,82.0,83.0,0
1764,-98.0,-97.0,41.0,42.0,0
1765,-98.0,-97.0,42.0,43.0,0
1766,-98.0,-97.0,43.0,44.0,0
1767,-98.0,-97.0,44.0,45.0,0
1768,-98.0,-97.0,45.0,46.0,0
1769,-98.0,-97.0,46.0,47.0,0
1770,-98.0,-97.0,47.0,48.0,0
1771,-98.0,-97.0,48.0,49.0,0
1772,-98.0,-97.0,49.0,50.0,280
1773,-98.0,-97.0,50.0,51.0,73
1774,-98.0,-97.0,51.0,52.0,55
1775,-98.0,-97.0,52.0,53.0,32
1776,-98.0,-97.0,53.0,54.0,63
1777,-98.0,-97.0,54.0,55.0,31
1778,-98.0,-97.0,55.0,56.0,1
1779,-98.0,-97.0,56.0,57.0,44
1780,-98.0,-97.0,57.0,58.0,64
1781,-98.0,-97.0,58.0,59.0,37
1782,-98.0,-97.0,59.0,60.0,78
1783,-98.0,-97.0,60.0,61.0,0
1784,-98.0,-97.0,61.0,62.0,0
1785,-98.0,-97.0,62.0,63.0,0
1786,-98.0,-97.0,63.0,64.0,0
1787,-98.0,-97.0,64.0,65.0,0
1788,-98.0,-97.0,65.0,66.0,0
1789,-98.0,-97.0,66.0,67.0,0
1790,-98.0,-97.0,67.0,68.0,0
1791,-98.0,-97.0,68.0,69.0,0
1792,-98.0,-97.0,69.0,70.0,0
1793,-98.0,-97.0,70.0,71.0,0
1794,-98.0,-97.0,71.0,72.0,0
1795,-98.0,-97.0,72.0,73.0,0
1796,-98.0,-97.0,73.0,74.0,0
1797,-98.0,-97.0,74.0,75.0,0
1798,-98.0,-97.0,75.0,76.0,0
1799,-98.0,-97.0,76.0,77.0,0
1800,-98.0,-97.0,77.0,78.0,0
1801,-98.0,-97.0,78.0,79.0,0
1802,-98.0,-97.0,79.0,80.0,0
1803,-98.0,-97.0,80.0,81.0,0
1804,-98.0,-97.0,81.0,82.0,0
1805,-98.0,-97.0,82.0,83.0,0
1806,-97.0,-96.0,41.0,42.0,0
1807,-97.0,-96.0,42.0,43.0,0
1808,-97.0,-96.0,43.0,44.0,0
1809,-97.0,-96.0,44.0,45.0,0
1810,-97.0,-96.0,45.0,46.0,0
1811,-97.0,-96.0,46.0,47.0,0
1812,-97.0,-96.0,47.0,48.0,0
1813,-97.0,-96.0,48.0,49.0,2
1814,-97.0,-96.0,49.0,50.0,243
1815,-97.0,-96.0,50.0,51.0,45
1816,-97.0,-96.0,51.0,52.0,1203
1817,-97.0,-96.0,52.0,53.0,1643
1818,-97.0,-96.0,53.0,54.0,215
1819,-97.0,-96.0,54.0,55.0,23
1820,-97.0,-96.0,55.0,56.0,58
1821,-97.0,-96.0,56.0,57.0,211
1822,-97.0,-96.0,57.0,58.0,231
1823,-97.0,-96.0,58.0,59.0,171
1824,-97.0,-96.0,59.0,60.0,34
1825,-97.0,-96.0,60.0,61.0,0
1826,-97.0,-96.0,61.0,62.0,0
1827,-97.0,-96.0,62.0,63.0,9
1828,-97.0,-96.0,63.0,64.0,0
1829,-97.0,-96.0,64.0,65.0,0
1830,-97.0,-96.0,65.0,66.0,0
1831,-97.0,-96.0,66.0,67.0,0
1832,-97.0,-96.0,67.0,68.0,0
1833,-97.0,-96.0,68.0,69.0,0
1834,-97.0,-96.0,69.0,70.0,0
1835,-97.0,-96.0,70.0,71.0,0
1836,-97.0,-96.0,71.0,72.0,0
1837,-97.0,-96.0,72.0,73.0,0
1838,-97.0,-96.0,73.0,74.0,0
1839,-97.0,-96.0,74.0,75.0,0
1840,-97.0,-96.0,75.0,76.0,0
1841,-97.0,-96.0,76.0,77.0,0
1842,-97.0,-96.0,77.0,78.0,0
1843,-97.0,-96.0,78.0,79.0,0
1844,-97.0,-96.0,79.0,80.0,0
1845,-97.0,-96.0,80.0,81.0,0
1846,-97.0,-96.0,81.0,82.0,0
1847,-97.0,-96.0,82.0,83.0,0
1848,-96.0,-95.0,41.0,42.0,0
1849,-96.0,-95.0,42.0,43.0,0
1850,-96.0,-95.0,43.0,44.0,0
1851,-96.0,-95.0,44.0,45.0,0
1852,-96.0,-95.0,45.0,46.0,0
1853,-96.0,-95.0,46.0,47.0,0
1854,-96.0,-95.0,47.0,48.0,0
1855,-96.0,-95.0,48.0,49.0,0
