latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
49.9879,-105.7726,312,1.3,1.1,2011-09-30,2019,Aqua,MODIS,41,6.03,299.3,8.7,D,0
49.9861,-105.791,317.7,1.3,1.1,2011-09-30,2019,Aqua,MODIS,73,6.03,298.8,16.2,D,0
51.0257,-99.0138,317.3,2.9,1.6,2011-09-30,2019,Aqua,MODIS,59,6.03,287.4,75.8,D,0
51.0683,-100.6573,318,2.4,1.5,2011-09-30,2019,Aqua,MODIS,78,6.03,291.9,52.7,D,0
51.0665,-100.6918,319.9,2.4,1.5,2011-09-30,2019,Aqua,MODIS,80,6.03,292.3,59.1,D,0
50.5535,-110.5959,325.3,1,1,2011-09-30,2020,Aqua,MODIS,78,6.03,307.1,13.8,D,0
50.7351,-106.5246,317.8,1.3,1.1,2011-09-30,2020,Aqua,MODIS,55,6.03,298.8,15.2,D,0
50.7332,-106.5424,317.3,1.3,1.1,2011-09-30,2020,Aqua,MODIS,54,6.03,299.8,15,D,0
50.7331,-106.5295,323.2,1.3,1.1,2011-09-30,2020,Aqua,MODIS,59,6.03,299,23.3,D,0
50.7313,-106.5473,309.6,1.3,1.1,2011-09-30,2020,Aqua,MODIS,40,6.03,299.5,6.7,D,0
51.1014,-103.4931,318.2,1.7,1.3,2011-09-30,2020,Aqua,MODIS,78,6.03,290.1,33.1,D,0
51.1114,-103.4771,305.2,1.7,1.3,2011-09-30,2020,Aqua,MODIS,59,6.03,289.1,14,D,0
51.1096,-103.502,322.6,1.7,1.3,2011-09-30,2020,Aqua,MODIS,81,6.03,289.9,45.7,D,0
50.9539,-105.8529,309.3,1.4,1.2,2011-09-30,2020,Aqua,MODIS,59,6.03,298,7.2,D,0
50.5573,-110.568,326.7,1,1,2011-09-30,2020,Aqua,MODIS,79,6.03,306.9,16.1,D,0
50.5554,-110.5819,344.2,1,1,2011-09-30,2020,Aqua,MODIS,92,6.03,308.4,42.7,D,0
50.5662,-110.571,339.6,1,1,2011-09-30,2020,Aqua,MODIS,75,6.03,306.8,32.3,D,0
50.5642,-110.585,389.7,1,1,2011-09-30,2020,Aqua,MODIS,100,6.03,314.8,187.1,D,0
50.5623,-110.5989,338.4,1,1,2011-09-30,2020,Aqua,MODIS,83,6.03,308.4,29.6,D,0
50.577,-110.5601,325.1,1,1,2011-09-30,2020,Aqua,MODIS,31,6.03,299.8,14.8,D,0
50.575,-110.5741,338.5,1,1,2011-09-30,2020,Aqua,MODIS,76,6.03,305.6,31.3,D,0
50.5731,-110.588,358.2,1,1,2011-09-30,2020,Aqua,MODIS,99,6.03,309.3,70.5,D,0
50.5712,-110.602,335.6,1,1,2011-09-30,2020,Aqua,MODIS,72,6.03,308.1,25,D,0
50.5858,-110.5631,336.3,1,1,2011-09-30,2020,Aqua,MODIS,87,6.03,299.5,31.4,D,0
50.5839,-110.5771,328.4,1,1,2011-09-30,2020,Aqua,MODIS,76,6.03,306,20.3,D,0
50.5819,-110.5911,321.8,1,1,2011-09-30,2020,Aqua,MODIS,73,6.03,306.4,11.2,D,0
51.3177,-106.1481,307,1.3,1.1,2011-09-30,2020,Aqua,MODIS,50,6.03,296.3,4.8,D,0
52.0134,-101.4607,303.2,2.2,1.4,2011-09-30,2020,Aqua,MODIS,55,6.03,292.2,11.1,D,0
50.6097,-116.0463,300.2,1.2,1.1,2011-09-30,2020,Aqua,MODIS,25,6.03,289.6,5.6,D,0
53.1977,-105.0334,350.4,1.6,1.2,2011-09-30,2020,Aqua,MODIS,96,6.03,295.4,118.6,D,0
53.1958,-105.0569,395.4,1.6,1.2,2011-09-30,2020,Aqua,MODIS,94,6.03,304.8,434.1,D,0
53.2088,-105.0359,310.1,1.6,1.2,2011-09-30,2020,Aqua,MODIS,70,6.03,293.9,15.3,D,0
53.2068,-105.0593,339.7,1.6,1.2,2011-09-30,2020,Aqua,MODIS,86,6.03,294.6,80,D,0
52.584,-115.463,315,1.1,1,2011-09-30,2020,Aqua,MODIS,75,6.03,295.4,12.8,D,0
52.5813,-115.4786,327,1.1,1,2011-09-30,2020,Aqua,MODIS,85,6.03,296.3,26.8,D,0
55.8524,-104.4532,300.4,1.8,1.3,2011-09-30,2021,Aqua,MODIS,0,6.03,280.3,14.2,D,0
55.9714,-103.6309,348.6,2,1.4,2011-09-30,2021,Aqua,MODIS,83,6.03,290.8,158.3,D,0
55.9695,-103.6622,330,2,1.4,2011-09-30,2021,Aqua,MODIS,65,6.03,289.4,75.8,D,0
55.9837,-103.6331,308.6,2,1.4,2011-09-30,2021,Aqua,MODIS,51,6.03,289.9,23.6,D,0
54.1996,-126.4802,319.3,2.7,1.6,2011-09-30,2021,Aqua,MODIS,39,6.03,279.4,81.8,D,0
54.1716,-126.9285,347.4,2.8,1.6,2011-09-30,2021,Aqua,MODIS,91,6.03,281.7,258.2,D,0
54.1735,-126.934,373.6,2.8,1.6,2011-09-30,2021,Aqua,MODIS,100,6.03,283,585.6,D,0
54.1967,-126.908,324.6,2.8,1.6,2011-09-30,2021,Aqua,MODIS,56,6.03,279.5,105,D,0
54.1861,-126.9461,318.3,2.8,1.6,2011-09-30,2021,Aqua,MODIS,47,6.03,280.1,79.7,D,0
50.2704,-125.8423,321.8,2.2,1.4,2011-09-30,2158,Aqua,MODIS,74,6.03,286.8,70.8,D,0
50.2687,-125.8501,314.2,2.2,1.4,2011-09-30,2158,Aqua,MODIS,60,6.03,286.6,44.8,D,0
53.8005,-126.7161,302.3,2.2,1.4,2011-09-30,2159,Aqua,MODIS,49,6.03,280.5,24.9,D,0
54.0946,-127.1851,327.7,2.1,1.4,2011-09-30,2159,Aqua,MODIS,80,6.03,281.9,83.7,D,0
54.1074,-127.1866,311.8,2.1,1.4,2011-09-30,2159,Aqua,MODIS,68,6.03,281.4,40.5,D,0
54.1568,-126.9974,330.6,2.2,1.4,2011-09-30,2159,Aqua,MODIS,56,6.03,281.7,93.3,D,0
54.2018,-126.4204,322,2.3,1.5,2011-09-30,2159,Aqua,MODIS,77,6.03,280.7,73.5,D,0
54.1999,-126.456,362.8,2.3,1.5,2011-09-30,2159,Aqua,MODIS,100,6.03,283.9,323.6,D,0
54.1697,-126.9986,319.1,2.2,1.4,2011-09-30,2159,Aqua,MODIS,48,6.03,280,55.5,D,0
54.213,-126.4593,369.3,2.3,1.5,2011-09-30,2159,Aqua,MODIS,100,6.03,283.9,377.9,D,0
54.2111,-126.4937,356.1,2.3,1.5,2011-09-30,2159,Aqua,MODIS,88,6.03,281.8,247.5,D,0
54.1991,-126.4279,340.2,2.3,1.5,2011-09-30,2159,Aqua,MODIS,87,6.03,281.2,151.3,D,0
54.1974,-126.4631,346,2.3,1.5,2011-09-30,2159,Aqua,MODIS,94,6.03,282.2,185.8,D,0
54.2105,-126.4668,379.5,2.3,1.5,2011-09-30,2159,Aqua,MODIS,100,6.03,285.4,508.9,D,0
54.2088,-126.5014,330.9,2.3,1.5,2011-09-30,2159,Aqua,MODIS,62,6.03,280.6,98.9,D,0
54.2236,-126.4689,351.1,2.3,1.5,2011-09-30,2159,Aqua,MODIS,96,6.03,282.2,224.1,D,0
54.2219,-126.5043,324,2.3,1.5,2011-09-30,2159,Aqua,MODIS,72,6.03,279.3,77.8,D,0
54.6832,-127.2199,303.1,2.1,1.4,2011-09-30,2159,Aqua,MODIS,26,6.03,277.1,22.4,D,0
54.6959,-127.222,326.6,2.1,1.4,2011-09-30,2159,Aqua,MODIS,80,6.03,278.9,78.7,D,0
54.6964,-127.2302,324.7,2.1,1.4,2011-09-30,2159,Aqua,MODIS,58,6.03,278.2,72,D,0
52.0439,-104.0448,300.2,4,1.9,2011-10-01,0545,Terra,MODIS,20,6.03,279,54.9,N,0
54.2052,-126.4594,311.6,1.3,1.1,2011-10-01,0546,Terra,MODIS,83,6.03,272.3,22.8,N,0
54.2013,-126.479,305.6,1.3,1.1,2011-10-01,0546,Terra,MODIS,32,6.03,271.6,16.3,N,0
54.2149,-126.4648,322.5,1.3,1.1,2011-10-01,0546,Terra,MODIS,78,6.03,272.5,35.5,N,0
54.2111,-126.4841,323.8,1.3,1.1,2011-10-01,0546,Terra,MODIS,81,6.03,271.6,37.5,N,0
54.2246,-126.4705,302.4,1.3,1.1,2011-10-01,0546,Terra,MODIS,16,6.03,270.5,13.4,N,0
54.097,-127.1643,335.7,1.4,1.2,2011-10-01,0546,Terra,MODIS,100,6.03,273.3,68.7,N,0
54.0931,-127.1837,301,1.4,1.2,2011-10-01,0546,Terra,MODIS,36,6.03,272.4,15.4,N,0
54.1069,-127.1703,344,1.4,1.2,2011-10-01,0546,Terra,MODIS,100,6.03,273.1,89.9,N,0
54.1029,-127.1901,374.5,1.4,1.2,2011-10-01,0546,Terra,MODIS,100,6.03,277.8,223,N,0
54.1573,-126.9751,343.3,1.4,1.2,2011-10-01,0546,Terra,MODIS,100,6.03,274.4,84.5,N,0
54.1533,-126.9949,302.9,1.4,1.2,2011-10-01,0546,Terra,MODIS,25,6.03,271.6,14.5,N,0
54.1531,-126.9777,327.3,1.4,1.2,2011-10-01,0546,Terra,MODIS,100,6.03,274,46.7,N,0
54.1119,-127.1782,310.3,1.4,1.2,2011-10-01,0546,Terra,MODIS,80,6.03,272,24.7,N,0
54.1629,-126.9838,309.3,1.4,1.2,2011-10-01,0546,Terra,MODIS,47,6.03,272.5,20.7,N,0
55.564,-126.6851,321.1,1.2,1.1,2011-10-01,0547,Terra,MODIS,64,6.03,273.8,30.4,N,0
55.5604,-126.704,320.2,1.2,1.1,2011-10-01,0547,Terra,MODIS,82,6.03,273.2,29.8,N,0
55.5735,-126.6908,305.5,1.2,1.1,2011-10-01,0547,Terra,MODIS,16,6.03,272.3,14.5,N,0
55.5698,-126.7096,305,1.2,1.1,2011-10-01,0547,Terra,MODIS,59,6.03,271.7,14.9,N,0
55.5901,-126.6594,327.5,1.2,1.1,2011-10-01,0547,Terra,MODIS,92,6.03,272.8,40.4,N,0
54.1068,-127.2195,305.2,4.8,2,2011-10-01,0724,Terra,MODIS,21,6.03,271,117.3,N,0
55.9759,-103.6526,313.9,1.7,1.3,2011-10-01,1737,Terra,MODIS,0,6.03,288.2,26.9,D,0
55.9739,-103.6252,323.1,1.7,1.3,2011-10-01,1737,Terra,MODIS,62,6.03,289.1,45.6,D,0
52.3924,-104.2886,309.6,1.6,1.3,2011-10-01,1738,Terra,MODIS,52,6.03,289.6,17.5,D,0
52.5299,-107.0788,302.4,2.2,1.4,2011-10-01,1738,Terra,MODIS,52,6.03,287.6,13.5,D,0
52.1531,-102.2653,327.7,1.3,1.1,2011-10-01,1738,Terra,MODIS,74,6.03,293,36.4,D,0
52.1511,-102.2459,313.3,1.3,1.1,2011-10-01,1738,Terra,MODIS,40,6.03,291.8,14.8,D,0
52.1428,-102.2678,318.5,1.3,1.1,2011-10-01,1738,Terra,MODIS,79,6.03,291.9,22.7,D,0
52.1409,-102.2485,314.6,1.3,1.1,2011-10-01,1738,Terra,MODIS,75,6.03,292.2,17.4,D,0
51.973,-101.7965,315.9,1.3,1.1,2011-10-01,1738,Terra,MODIS,76,6.03,292.8,17.7,D,0
51.9711,-101.7781,313.6,1.3,1.1,2011-10-01,1738,Terra,MODIS,74,6.03,292.8,14.9,D,0
52.0016,-102.8018,321.5,1.4,1.2,2011-10-01,1738,Terra,MODIS,81,6.03,293.3,29.3,D,0
51.9997,-102.7816,313.4,1.4,1.2,2011-10-01,1738,Terra,MODIS,64,6.03,292.4,17.6,D,0
51.8946,-101.823,305.1,1.3,1.1,2011-10-01,1738,Terra,MODIS,47,6.03,294.4,5.8,D,0
51.8927,-101.8047,320.2,1.3,1.1,2011-10-01,1738,Terra,MODIS,80,6.03,294.4,22.2,D,0
52.0558,-104.0499,311.9,1.6,1.2,2011-10-01,1738,Terra,MODIS,72,6.03,293.2,17.4,D,0
52.0538,-104.0269,324.2,1.6,1.2,2011-10-01,1738,Terra,MODIS,83,6.03,292.4,39.4,D,0
51.991,-103.5613,310.4,1.5,1.2,2011-10-01,1738,Terra,MODIS,70,6.03,291.1,15.4,D,0
51.5469,-101.9955,342,1.3,1.1,2011-10-01,1738,Terra,MODIS,93,6.03,296.4,62.9,D,0
51.6482,-103.7958,306.3,1.5,1.2,2011-10-01,1738,Terra,MODIS,63,6.03,293.1,9.4,D,0
51.6463,-103.7739,323.4,1.5,1.2,2011-10-01,1738,Terra,MODIS,82,6.03,294,35.4,D,0
51.2814,-100.6978,308.9,1.1,1.1,2011-10-01,1738,Terra,MODIS,26,6.03,292.1,7.7,D,0
51.2738,-100.7169,340,1.1,1.1,2011-10-01,1738,Terra,MODIS,91,6.03,294.7,50.9,D,0
51.2719,-100.7006,318.6,1.1,1.1,2011-10-01,1738,Terra,MODIS,78,6.03,293.5,17.4,D,0
50.5732,-96.9944,309.6,1,1,2011-10-01,1738,Terra,MODIS,0,6.03,288.5,8.5,D,0
50.8817,-101.1898,318.7,1.2,1.1,2011-10-01,1738,Terra,MODIS,75,6.03,292.3,16.5,D,0
50.8802,-101.1971,314.3,1.2,1.1,2011-10-01,1738,Terra,MODIS,73,6.03,292.1,12.8,D,0
50.8783,-101.1806,321.2,1.2,1.1,2011-10-01,1738,Terra,MODIS,80,6.03,292.3,20.6,D,0
50.914,-102.5456,304.8,1.3,1.1,2011-10-01,1738,Terra,MODIS,48,6.03,293.8,5.9,D,0
51.2165,-106.6088,305.3,2,1.4,2011-10-01,1739,Terra,MODIS,55,6.03,291.2,14.2,D,0
50.7749,-101.6123,307.3,1.2,1.1,2011-10-01,1739,Terra,MODIS,53,6.03,295.8,5.3,D,0
50.4365,-98.9697,311.4,1,1,2011-10-01,1739,Terra,MODIS,69,6.03,296.1,6.8,D,0
50.9287,-104.6681,310.9,1.6,1.3,2011-10-01,1739,Terra,MODIS,68,6.03,293.3,16.5,D,0
49.9225,-96.9999,304.1,1,1,2011-10-01,1739,Terra,MODIS,24,6.03,289.5,4.2,D,2
49.9204,-96.9862,347.3,1,1,2011-10-01,1739,Terra,MODIS,95,6.03,290.8,56.4,D,0
49.9183,-96.9725,318.5,1,1,2011-10-01,1739,Terra,MODIS,79,6.03,289.4,15.5,D,0
50.4629,-101.1016,315.3,1.2,1.1,2011-10-01,1739,Terra,MODIS,73,6.03,295.6,12.3,D,0
50.4611,-101.0855,324.3,1.2,1.1,2011-10-01,1739,Terra,MODIS,81,6.03,296.8,22.9,D,0
50.3991,-100.8886,335.2,1.1,1.1,2011-10-01,1739,Terra,MODIS,89,6.03,296.9,39.6,D,0
50.3973,-100.8727,308.5,1.1,1.1,2011-10-01,1739,Terra,MODIS,62,6.03,294.7,6.4,D,0
49.9371,-98.0368,305.8,1,1,2011-10-01,1739,Terra,MODIS,60,6.03,294.3,4.2,D,0
50.3844,-102.0454,364.8,1.2,1.1,2011-10-01,1739,Terra,MODIS,100,6.03,294.5,134.6,D,0
50.3826,-102.0281,316.3,1.2,1.1,2011-10-01,1739,Terra,MODIS,73,6.03,291.6,16.5,D,0
50.3119,-101.4743,310.2,1.2,1.1,2011-10-01,1739,Terra,MODIS,64,6.03,298.5,6,D,0
50.3807,-103.3336,306.2,1.4,1.2,2011-10-01,1739,Terra,MODIS,49,6.03,295.5,6.4,D,0
50.2958,-103.0638,314.1,1.4,1.2,2011-10-01,1739,Terra,MODIS,70,6.03,292.9,15.5,D,0
50.294,-103.0449,313.8,1.4,1.2,2011-10-01,1739,Terra,MODIS,69,6.03,294.4,15.3,D,0
49.1251,-96.3211,323.4,1,1,2011-10-01,1739,Terra,MODIS,82,6.03,283.6,21.6,D,0
49.1162,-96.3244,317.9,1,1,2011-10-01,1739,Terra,MODIS,78,6.03,283.9,15.4,D,0
49.7169,-100.92,311.2,1.1,1.1,2011-10-01,1739,Terra,MODIS,61,6.03,296.8,7.5,D,0
49.632,-101.0605,307.1,1.1,1.1,2011-10-01,1739,Terra,MODIS,56,6.03,295.2,5.5,D,0
49.3969,-103.0881,313.8,1.3,1.1,2011-10-01,1739,Terra,MODIS,70,6.03,295.7,13.4,D,0
49.3848,-103.0723,310.5,1.3,1.1,2011-10-01,1739,Terra,MODIS,50,6.03,295.3,9.4,D,0
49.0723,-102.2197,314.8,1.2,1.1,2011-10-01,1739,Terra,MODIS,63,6.03,300.5,8.8,D,0
49.0719,-102.2259,315.8,1.2,1.1,2011-10-01,1739,Terra,MODIS,67,6.03,299.7,10,D,0
49.0937,-103.5982,314.7,1.4,1.2,2011-10-01,1739,Terra,MODIS,69,6.03,301.2,11.8,D,0
49.0918,-103.5794,312.5,1.4,1.2,2011-10-01,1739,Terra,MODIS,65,6.03,299.9,9.1,D,0
49.0109,-103.2945,315.1,1.3,1.1,2011-10-01,1739,Terra,MODIS,46,6.03,298.1,9.6,D,0
49.0044,-103.3019,317.2,1.3,1.1,2011-10-01,1739,Terra,MODIS,69,6.03,300.2,12.6,D,0
56.0838,-103.6131,305.7,3.1,1.7,2011-10-01,1915,Terra,MODIS,0,6.03,287.5,41,D,0
56.0705,-103.5685,304.3,3.1,1.7,2011-10-01,1915,Terra,MODIS,44,6.03,288.1,36,D,0
55.966,-103.6187,311.6,3.1,1.7,2011-10-01,1915,Terra,MODIS,0,6.03,287.8,62.7,D,0
55.9677,-103.6217,314.6,3.1,1.7,2011-10-01,1915,Terra,MODIS,0,6.03,287.9,74.6,D,0
55.8696,-104.4488,310.3,2.9,1.6,2011-10-01,1915,Terra,MODIS,0,6.03,287.1,52.3,D,0
51.4072,-103.4632,321.1,4.8,2,2011-10-01,1916,Terra,MODIS,73,6.03,290.2,162.8,D,0
51.409,-103.466,320.1,4.8,2,2011-10-01,1916,Terra,MODIS,72,6.03,290.2,159.5,D,0
49.2735,-124.7166,313.5,1.1,1,2011-10-01,1918,Terra,MODIS,47,6.03,273,15.5,D,0
49.2626,-124.705,322.9,1.1,1,2011-10-01,1918,Terra,MODIS,76,6.03,273.7,25,D,0
49.7151,-101.6549,318.1,1.2,1.1,2011-10-01,1924,Aqua,MODIS,74,6.03,300.5,13.1,D,0
49.1164,-96.3168,307.4,1,1,2011-10-01,1924,Aqua,MODIS,48,6.03,293.5,5.8,D,0
49.1145,-96.3303,309,1,1,2011-10-01,1924,Aqua,MODIS,60,6.03,293.7,7,D,0
49.1253,-96.3197,309.1,1,1,2011-10-01,1924,Aqua,MODIS,63,6.03,292.8,7,D,0
49.1234,-96.3332,306.3,1,1,2011-10-01,1924,Aqua,MODIS,43,6.03,292.4,5.2,D,0
49.1341,-96.3226,348.1,1,1,2011-10-01,1924,Aqua,MODIS,95,6.03,294.4,56.6,D,0
49.1322,-96.3361,326.8,1,1,2011-10-01,1924,Aqua,MODIS,85,6.03,292.7,23.1,D,0
49.9199,-96.9848,302.4,1,1,2011-10-01,1924,Aqua,MODIS,38,6.03,291.5,3.4,D,0
49.4046,-100.4957,318.9,1.1,1.1,2011-10-01,1924,Aqua,MODIS,74,6.03,299.8,14.2,D,0
49.4018,-100.511,310.5,1.1,1.1,2011-10-01,1924,Aqua,MODIS,58,6.03,299.3,5.7,D,0
49.5964,-99.8741,310.2,1.1,1,2011-10-01,1924,Aqua,MODIS,55,6.03,292.2,5.4,D,0
49.7912,-99.1593,331.8,1,1,2011-10-01,1924,Aqua,MODIS,86,6.03,296.2,29.9,D,0
49.7889,-99.1735,309.9,1,1,2011-10-01,1924,Aqua,MODIS,48,6.03,295,6.5,D,0
49.4942,-100.9304,330.2,1.2,1.1,2011-10-01,1924,Aqua,MODIS,84,6.03,297.9,31.7,D,0
49.4914,-100.9461,315.9,1.2,1.1,2011-10-01,1924,Aqua,MODIS,70,6.03,298.4,12.3,D,0
50.0652,-98.0139,307.7,1,1,2011-10-01,1924,Aqua,MODIS,44,6.03,289.5,5.1,D,0
49.3649,-102.3386,326.6,1.3,1.1,2011-10-01,1924,Aqua,MODIS,82,6.03,299.9,29,D,0
49.7149,-100.9193,322.8,1.2,1.1,2011-10-01,1924,Aqua,MODIS,78,6.03,299.5,18.2,D,0
49.712,-100.935,322.8,1.2,1.1,2011-10-01,1924,Aqua,MODIS,78,6.03,300.9,17.9,D,0
49.712,-101.6715,312.9,1.2,1.1,2011-10-01,1924,Aqua,MODIS,42,6.03,299.7,7,D,0
49.7151,-101.6613,320.7,1.2,1.1,2011-10-01,1924,Aqua,MODIS,77,6.03,300.2,15.9,D,0
50.2514,-99.9984,307.2,1.1,1,2011-10-01,1924,Aqua,MODIS,49,6.03,293.9,4.9,D,0
50.3573,-100.0956,313,1.1,1,2011-10-01,1924,Aqua,MODIS,68,6.03,296.2,8.9,D,0
50.3688,-100.0846,310.9,1.1,1,2011-10-01,1924,Aqua,MODIS,64,6.03,296.2,7,D,0
50.3663,-100.0994,310.4,1.1,1,2011-10-01,1924,Aqua,MODIS,62,6.03,296.8,6.7,D,0
50.3361,-100.2779,311.2,1.1,1,2011-10-01,1924,Aqua,MODIS,65,6.03,295.9,7.3,D,0
49.8825,-103.2479,308.7,1.4,1.2,2011-10-01,1924,Aqua,MODIS,54,6.03,296.5,6.9,D,0
50.9275,-97.2692,307.4,1,1,2011-10-01,1924,Aqua,MODIS,63,6.03,293,4.8,D,0
50.3983,-100.8891,333.5,1.1,1.1,2011-10-01,1924,Aqua,MODIS,87,6.03,298.9,36.1,D,0
50.3773,-102.0425,320.6,1.2,1.1,2011-10-01,1924,Aqua,MODIS,77,6.03,296.1,19.9,D,0
50.3869,-102.047,318.2,1.2,1.1,2011-10-01,1924,Aqua,MODIS,74,6.03,295.9,17,D,0
50.3838,-102.0638,310.6,1.2,1.1,2011-10-01,1924,Aqua,MODIS,38,6.03,296.2,8.5,D,0
50.2859,-102.5808,321.3,1.3,1.1,2011-10-01,1924,Aqua,MODIS,77,6.03,296.8,23.3,D,0
50.3769,-102.2707,314.7,1.3,1.1,2011-10-01,1924,Aqua,MODIS,69,6.03,296.5,13.2,D,0
50.2818,-103.0373,310.6,1.4,1.2,2011-10-01,1924,Aqua,MODIS,59,6.03,296.4,10.8,D,0
50.7577,-101.629,321.5,1.2,1.1,2011-10-01,1924,Aqua,MODIS,68,6.03,298.6,17.5,D,0
50.7548,-101.6452,313.8,1.2,1.1,2011-10-01,1924,Aqua,MODIS,44,6.03,296.8,9.1,D,0
50.7589,-101.6346,324.6,1.2,1.1,2011-10-01,1924,Aqua,MODIS,81,6.03,298.3,22.8,D,0
50.7742,-101.6066,313.6,1.2,1.1,2011-10-01,1924,Aqua,MODIS,60,6.03,297.7,9.4,D,0
50.8047,-101.8861,310.8,1.2,1.1,2011-10-01,1924,Aqua,MODIS,63,6.03,299.6,7.4,D,0
50.8879,-102.5697,328.8,1.3,1.1,2011-10-01,1924,Aqua,MODIS,84,6.03,296.5,33.6,D,0
50.8846,-102.5871,314.6,1.3,1.1,2011-10-01,1924,Aqua,MODIS,65,6.03,296.4,13.2,D,0
50.8975,-102.5744,354.2,1.3,1.1,2011-10-01,1924,Aqua,MODIS,97,6.03,300,96.3,D,0
50.8942,-102.5917,318,1.3,1.1,2011-10-01,1924,Aqua,MODIS,75,6.03,297.7,17.2,D,0
50.9462,-102.4849,305.9,1.3,1.1,2011-10-01,1924,Aqua,MODIS,39,6.03,293.8,5.9,D,0
50.9429,-102.5021,307.2,1.3,1.1,2011-10-01,1924,Aqua,MODIS,46,6.03,295.7,6.9,D,0
51.1599,-101.6168,305.5,1.2,1.1,2011-10-01,1924,Aqua,MODIS,52,6.03,294.2,5.1,D,0
51.2537,-101.7894,311.9,1.2,1.1,2011-10-01,1924,Aqua,MODIS,69,6.03,294.6,11.2,D,0
51.2373,-102.1026,324.8,1.2,1.1,2011-10-01,1924,Aqua,MODIS,82,6.03,295.4,27,D,0
51.2343,-102.1193,310.1,1.2,1.1,2011-10-01,1924,Aqua,MODIS,66,6.03,295.1,9.9,D,0
51.2377,-102.1082,326.6,1.2,1.1,2011-10-01,1924,Aqua,MODIS,84,6.03,295.6,27.9,D,0
51.3952,-101.9923,307.3,1.2,1.1,2011-10-01,1924,Aqua,MODIS,61,6.03,294.4,6.4,D,0
51.0147,-104.6389,311.6,1.5,1.2,2011-10-01,1924,Aqua,MODIS,67,6.03,295.9,13.1,D,0
51.0207,-104.6258,308.8,1.5,1.2,2011-10-01,1924,Aqua,MODIS,61,6.03,295.9,8.6,D,0
51.5569,-101.9749,310,1.2,1.1,2011-10-01,1924,Aqua,MODIS,68,6.03,295.7,7.7,D,0
51.1851,-104.0009,307.6,1.4,1.2,2011-10-01,1924,Aqua,MODIS,59,6.03,294.1,10.1,D,0
51.4074,-103.4747,317.8,1.3,1.1,2011-10-01,1924,Aqua,MODIS,76,6.03,289.5,20.9,D,0
51.4038,-103.4931,352.8,1.3,1.1,2011-10-01,1924,Aqua,MODIS,97,6.03,296.4,102.2,D,0
51.6408,-102.3628,304.7,1.2,1.1,2011-10-01,1924,Aqua,MODIS,45,6.03,294.1,3.4,D,0
51.2399,-104.5493,308.5,1.5,1.2,2011-10-01,1925,Aqua,MODIS,61,6.03,295.3,8.8,D,0
51.2373,-104.5411,311.8,1.5,1.2,2011-10-01,1925,Aqua,MODIS,51,6.03,295.4,13.4,D,0
51.8117,-102.2396,308.8,1.2,1.1,2011-10-01,1925,Aqua,MODIS,55,6.03,295.6,6.7,D,0
51.803,-102.6201,369.1,1.2,1.1,2011-10-01,1925,Aqua,MODIS,100,6.03,299.8,147,D,0
51.7999,-102.6372,319.4,1.2,1.1,2011-10-01,1925,Aqua,MODIS,77,6.03,295.9,18.1,D,0
51.8066,-102.6101,330.3,1.2,1.1,2011-10-01,1925,Aqua,MODIS,86,6.03,297,33.3,D,0
51.889,-101.8155,313.3,1.1,1.1,2011-10-01,1925,Aqua,MODIS,71,6.03,297.9,10,D,0
51.8034,-102.6271,349.6,1.2,1.1,2011-10-01,1925,Aqua,MODIS,96,6.03,299.3,76.5,D,0
51.9226,-102.264,358.5,1.2,1.1,2011-10-01,1925,Aqua,MODIS,93,6.03,296.3,101,D,0
51.9195,-102.2806,356.5,1.2,1.1,2011-10-01,1925,Aqua,MODIS,98,6.03,298.1,95.2,D,0
51.941,-102.2189,307.4,1.2,1.1,2011-10-01,1925,Aqua,MODIS,49,6.03,294,6.4,D,0
51.9319,-102.2685,328.2,1.2,1.1,2011-10-01,1925,Aqua,MODIS,73,6.03,293.8,29.8,D,0
51.9289,-102.2851,341.3,1.2,1.1,2011-10-01,1925,Aqua,MODIS,92,6.03,296.3,54.6,D,0
51.6437,-103.7799,310.7,1.4,1.2,2011-10-01,1925,Aqua,MODIS,65,6.03,296.2,10.6,D,0
51.9383,-102.2897,306,1.2,1.1,2011-10-01,1925,Aqua,MODIS,52,6.03,294,5.5,D,0
51.9324,-102.3776,306.8,1.2,1.1,2011-10-01,1925,Aqua,MODIS,57,6.03,294.6,6.7,D,0
51.9721,-102.216,304.7,1.2,1.1,2011-10-01,1925,Aqua,MODIS,49,6.03,294,4.3,D,0
51.0983,-106.5509,307.9,1.8,1.3,2011-10-01,1925,Aqua,MODIS,0,6.03,292.6,12.3,D,0
52.2278,-101.1849,309.1,1.1,1,2011-10-01,1925,Aqua,MODIS,65,6.03,297.7,4.6,D,0
52.1295,-102.0544,308.4,1.2,1.1,2011-10-01,1925,Aqua,MODIS,64,6.03,294.2,7.7,D,0
51.687,-106.0826,308.1,1.7,1.3,2011-10-01,1925,Aqua,MODIS,25,6.03,286.6,11.9,D,0
51.7029,-106.066,324.2,1.7,1.3,2011-10-01,1925,Aqua,MODIS,83,6.03,288.9,42.5,D,0
51.6978,-106.089,329.4,1.7,1.3,2011-10-01,1925,Aqua,MODIS,86,6.03,288.9,56.5,D,0
55.6045,-100.9336,315.4,1,1,2011-10-01,1925,Aqua,MODIS,76,6.03,290,14.9,D,0
